,unique_key,complaint_description,source,status,status_change_date,created_date,last_update_date,close_date,incident_address,street_number,street_name,city,incident_zip,county,state_plane_x_coordinate,state_plane_y_coordinate,latitude,longitude,location,council_district_code,map_page,map_tile
269,14-00000626,ARR Missed Recycling,Phone,Closed,2014-01-03 19:01:58+00:00,2014-01-02 07:44:45+00:00,2014-01-03 19:01:59+00:00,2014-01-03 19:01:58+00:00,"2713 KENTISH DR, AUSTIN, TX",2713,KENTISH,AUSTIN,78748,TRAVIS,3087526.25,10040924.0,30.1877551,-97.82976294,"(30.1877551, -97.82976294)",0,673A,ME15
270,14-00001704,Injured / Sick Animal,Phone,Closed,2014-01-03 19:09:22+00:00,2014-01-03 16:20:25+00:00,2014-01-03 18:11:19+00:00,2014-01-03 19:09:22+00:00,"5303 PRESIDIO RD, AUSTIN, TX",5303,PRESIDIO,AUSTIN,78745,TRAVIS,3107763.36479896,10047819.6780592,30.20544203,-97.7652251,"(30.20544203, -97.7652251)",0,644Q,MH17
271,14-00001484,Loose Dog,Phone,Closed,2014-01-03 19:09:24+00:00,2014-01-03 10:29:26+00:00,2014-01-03 18:11:21+00:00,2014-01-03 19:09:24+00:00,"9001 N IH 35 SVRD NB 103, AUSTIN, TX",9001,35,AUSTIN,78753,TRAVIS,3130180.09352546,10102431.5690417,30.35411765,-97.69017516,"(30.35411765, -97.69017516)",0,526K,ML29
272,14-00001732,Animal Control - Assistance Request,Phone,Closed,2014-01-03 19:39:27+00:00,2014-01-03 16:58:09+00:00,2014-01-03 18:41:23+00:00,2014-01-03 19:39:27+00:00,"9001 N IH 35 SVRD NB 103, AUSTIN, TX",9001,35,AUSTIN,78753,TRAVIS,3130180.09352546,10102431.5690417,30.35411765,-97.69017516,"(30.35411765, -97.69017516)",0,526K,ML29
273,14-00001068,Found Animal - Pick Up,Phone,Closed,2014-01-03 19:39:28+00:00,2014-01-02 16:01:32+00:00,2014-01-03 18:41:25+00:00,2014-01-03 19:39:28+00:00,"8800 N IH 35 NB, AUSTIN, TX",8800,35,AUSTIN,78753,TRAVIS,3129768.22288936,10101890.2208835,30.35265648,-97.69152138,"(30.35265648, -97.69152138)",0,526K,ML29
274,14-00001821,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-03 19:42:53+00:00,2014-01-03 19:26:59+00:00,2014-01-03 19:42:53+00:00,2014-01-03 19:42:53+00:00,"4600 ROSEDALE AVE, AUSTIN, TX",4600,ROSEDALE,AUSTIN,78756,TRAVIS,3114258.69929224,10088625.8173263,30.3171978,-97.74165974,"(30.3171978, -97.74165974)",0,555J,MJ26
275,14-00001665,Found Animal - Pick Up,Phone,Closed,2014-01-03 19:54:27+00:00,2014-01-03 15:21:47+00:00,2014-01-03 18:56:23+00:00,2014-01-03 19:54:27+00:00,"12223 DONINGTON DR, AUSTIN, TX",12223,DONINGTON,AUSTIN,78753,TRAVIS,3140692.63927844,10115168.6338441,30.38843834,-97.65588303,"(30.38843834, -97.65588303)",0,497K,MN32
276,14-00001615,Injured / Sick Animal,Phone,Closed,2014-01-03 20:09:27+00:00,2014-01-03 13:59:25+00:00,2014-01-03 19:11:23+00:00,2014-01-03 20:09:27+00:00,"10000 BURNET RD, AUSTIN, TX",10000,BURNET,AUSTIN,78758,TRAVIS,3119222.26350346,10112861.3375852,30.38349864,-97.72413174,"(30.38349864, -97.72413174)",0,495Q,MK32
277,14-00001853,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-03 20:30:02+00:00,2014-01-03 20:20:12+00:00,2014-01-03 20:30:03+00:00,2014-01-03 20:30:02+00:00,"1303 WESTOVER RD, AUSTIN, TX",1303,WESTOVER,AUSTIN,78703,TRAVIS,3111513.69653003,10081030.1548835,30.29649395,-97.75091585,"(30.29649395, -97.75091585)",0,584D,MH24
278,14-00001860,Traffic Signal - Maintenance,Phone,Closed,2014-01-03 20:42:20+00:00,2014-01-03 20:34:02+00:00,2014-01-03 20:42:21+00:00,2014-01-03 20:42:20+00:00,"CAMERON RD &E US 290 HWY WB, AUSTIN, TX",,CAMERON RD &E US 290 HWY WB,AUSTIN,78752,,3128951.78,10090665.33,30.32185446,-97.69495311,"(30.32185446, -97.69495311)",0,556F,ML27
279,14-00001867,Loud Music,Phone,Closed,2014-01-03 20:50:59+00:00,2014-01-03 20:50:59+00:00,2014-01-03 20:50:59+00:00,2014-01-03 20:50:59+00:00,"8054 EXCHANGE DR 1504, AUSTIN, TX",8054,EXCHANGE,AUSTIN,78754,TRAVIS,3138116.35884758,10094417.5700067,30.33156777,-97.66562982,"(30.33156777, -97.66562982)",0,557A,MN27
280,14-00001893,Loud Music,Phone,Closed,2014-01-03 22:02:14+00:00,2014-01-03 22:02:14+00:00,2014-01-03 22:02:14+00:00,2014-01-03 22:02:14+00:00,"6604 VOUGEOT DR, AUSTIN, TX",6604,VOUGEOT,AUSTIN,78744,TRAVIS,3113069.35275709,10038621.9902188,30.17982126,-97.74910928,"(30.17982126, -97.74910928)",0,675J,MJ14
281,14-00001898,Loud Music,Phone,Closed,2014-01-03 22:20:52+00:00,2014-01-03 22:20:52+00:00,2014-01-03 22:20:52+00:00,2014-01-03 22:20:52+00:00,"2915 AFTONSHIRE WAY, AUSTIN, TX",2915,AFTONSHIRE,AUSTIN,78748,TRAVIS,3084920.37900851,10038372.1354952,30.18090131,-97.83818967,"(30.18090131, -97.83818967)",0,672H,MD15
282,14-00001747,Injured / Sick Animal,Phone,Closed,2014-01-03 22:52:52+00:00,2014-01-03 17:26:41+00:00,2014-01-03 21:54:48+00:00,2014-01-03 22:52:52+00:00,"7300 CAMERON RD, AUSTIN, TX",7300,CAMERON,AUSTIN,78752,TRAVIS,3130054.50199649,10092861.2187614,30.32781862,-97.69129382,"(30.32781862, -97.69129382)",0,556B,ML27
283,14-00001749,Injured / Sick Animal,Phone,Closed,2014-01-03 22:52:54+00:00,2014-01-03 17:27:55+00:00,2014-01-03 21:54:50+00:00,2014-01-03 22:52:54+00:00,"CAMERON RD &E ANDERSON LN SVRD EB, AUSTIN, TX",,CAMERON RD &E ANDERSON LN SVRD EB,AUSTIN,78752,TRAVIS,3131488.67,10094497.21,30.33222194,-97.68662597,"(30.33222194, -97.68662597)",0,556C,MM27
284,14-00001807,Injured / Sick Animal,Phone,Closed,2014-01-03 22:52:56+00:00,2014-01-03 19:12:33+00:00,2014-01-03 21:54:52+00:00,2014-01-03 22:52:56+00:00,"4500 STEINER RANCH BLVD, AUSTIN, TX",4500,STEINER RANCH,AUSTIN,78732,TRAVIS,3071296.15333581,10110980.2382315,30.38132825,-97.87622196,"(30.38132825, -97.87622196)",0,491R,MB32
285,14-00001909,Loud Music,Phone,Closed,2014-01-03 23:03:37+00:00,2014-01-03 23:03:37+00:00,2014-01-03 23:03:37+00:00,2014-01-03 23:03:37+00:00,"904 LINDEN ST, AUSTIN, TX",904,LINDEN,AUSTIN,78702,TRAVIS,3125999.75,10069437.0,30.26369361,-97.70589575,"(30.26369361, -97.70589575)",0,586W,ML22
286,14-00001906,Lost Item in Storm Drainage System,Phone,Closed,2014-01-03 23:09:09+00:00,2014-01-03 22:46:52+00:00,2014-01-06 12:13:46+00:00,2014-01-03 23:09:09+00:00,"RIO GRANDE ST &W 21ST ST, AUSTIN, TX",,RIO GRANDE ST &W 21ST ST,AUSTIN,78705,TRAVIS,3113464.5,10076544.0,30.28403752,-97.74506693,"(30.28403752, -97.74506693)",0,585J,MJ23
287,14-00001920,Sign - Traffic Sign Emergency,Phone,Closed,2014-01-04 01:18:26+00:00,2014-01-04 01:07:00+00:00,2014-01-04 01:18:27+00:00,2014-01-04 01:18:26+00:00,"KENWOOD AVE &E RIVERSIDE DR, AUSTIN, TX",,KENWOOD AVE &E RIVERSIDE DR,AUSTIN,78704,TRAVIS,3116425.0,10063652.0,30.24840974,-97.7366434,"(30.24840974, -97.7366434)",0,615K,MJ20
288,14-00001924,Loud Music,Phone,Closed,2014-01-04 02:00:12+00:00,2014-01-04 02:00:12+00:00,2014-01-04 02:00:12+00:00,2014-01-04 02:00:12+00:00,"2800 BARTONS BLUFF LN 1802, AUSTIN, TX",2800,BARTONS BLUFF,AUSTIN,78746,TRAVIS,3097212.91609614,10066257.3318104,30.25679001,-97.79728453,"(30.25679001, -97.79728453)",0,613D,MF21
289,14-00001929,Traffic Signal - Maintenance,Phone,Closed,2014-01-04 06:16:24+00:00,2014-01-04 06:04:49+00:00,2014-01-04 06:16:24+00:00,2014-01-04 06:16:24+00:00,"E RIVERSIDE DR & WILLOW CREEK DR, AUSTIN, TX",,E RIVERSIDE DR & WILLOW CREEK DR,AUSTIN,78741,,3119982.48999999,10059831.83,30.23767994,-97.72566344,"(30.23767994, -97.72566344)",0,615U,MK19
290,14-00001933,Traffic Signal - Maintenance,Phone,Closed,2014-01-04 07:36:43+00:00,2014-01-04 07:25:45+00:00,2014-01-04 07:36:44+00:00,2014-01-04 07:36:43+00:00,"MONTOPOLIS DR &E RIVERSIDE DR, AUSTIN, TX",,MONTOPOLIS DR &E RIVERSIDE DR,AUSTIN,78741,,3127106.31999999,10055361.31,30.2249302,-97.7034456,"(30.2249302, -97.7034456)",0,646A,ML18
291,14-00001696,ARR Dead Animal Collection,Phone,Closed,2014-01-04 07:38:29+00:00,2014-01-03 16:10:37+00:00,2014-01-04 07:38:29+00:00,2014-01-04 07:38:29+00:00,"5500 E OLTORF ST, AUSTIN, TX",5500,OLTORF,AUSTIN,78741,TRAVIS,3122458.39447124,10053091.7704325,30.2189929,-97.71832693,"(30.2189929, -97.71832693)",0,645H,MK18
292,14-00001573,ARR Dead Animal Collection,Phone,Closed,2014-01-04 07:48:28+00:00,2014-01-03 12:54:10+00:00,2014-01-04 07:48:28+00:00,2014-01-04 07:48:28+00:00,"6313 FELIX AVE, AUSTIN, TX",6313,FELIX,AUSTIN,78741,TRAVIS,3129202.45443088,10059215.1705297,30.23538732,-97.69652137,"(30.23538732, -97.69652137)",0,616T,ML19
293,14-00001935,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-04 07:56:52+00:00,2014-01-04 07:44:55+00:00,2014-01-04 07:56:53+00:00,2014-01-04 07:56:52+00:00,"2632 CENTURY PARK BLVD, AUSTIN, TX",2632,CENTURY PARK,AUSTIN,78727,TRAVIS,3128462.94409944,10131286.3230696,30.43354663,-97.69344702,"(30.43354663, -97.69344702)",0,466B,ML36
294,14-00001572,ARR Dead Animal Collection,Phone,Closed,2014-01-04 08:03:18+00:00,2014-01-03 12:52:19+00:00,2014-01-04 08:03:18+00:00,2014-01-04 08:03:18+00:00,"1175 SAN BERNARD ST, AUSTIN, TX",1175,SAN BERNARD,AUSTIN,78702,TRAVIS,3119622.14709246,10071705.8717546,30.27034291,-97.72592295,"(30.27034291, -97.72592295)",0,585U,MK22
295,14-00001566,ARR Dead Animal Collection,Phone,Closed,2014-01-04 08:09:24+00:00,2014-01-03 12:46:40+00:00,2014-01-04 08:09:25+00:00,2014-01-04 08:09:24+00:00,"1407 WALLER ST, AUSTIN, TX",1407,WALLER,AUSTIN,78702,TRAVIS,3118488.02164564,10073306.5144723,30.27481586,-97.7293959,"(30.27481586, -97.7293959)",0,585Q,MK23
296,14-00001473,Found Animal - Pick Up,Phone,Closed,2014-01-04 08:38:35+00:00,2014-01-03 10:13:35+00:00,2014-01-04 07:40:31+00:00,2014-01-04 08:38:35+00:00,"1700 BURTON DR, AUSTIN, TX",1700,BURTON,AUSTIN,78741,TRAVIS,3119182.26927442,10059393.9588774,30.23652785,-97.72822925,"(30.23652785, -97.72822925)",0,615U,MK19
297,14-00001946,Traffic Signal - Maintenance,Phone,Closed,2014-01-04 08:41:24+00:00,2014-01-04 08:30:49+00:00,2014-01-04 08:41:25+00:00,2014-01-04 08:41:24+00:00,"E 2ND ST &N PLEASANT VALLEY RD, AUSTIN, TX",,E 2ND ST &N PLEASANT VALLEY RD,AUSTIN,78702,,3124050.75,10065832.0,30.2539105,-97.71233655,"(30.2539105, -97.71233655)",0,615H,MK21
298,14-00001698,ARR Dead Animal Collection,Phone,Closed,2014-01-04 08:59:44+00:00,2014-01-03 16:12:36+00:00,2014-01-04 08:59:45+00:00,2014-01-04 08:59:44+00:00,"1900 WEBBERVILLE RD, AUSTIN, TX",1900,WEBBERVILLE,AUSTIN,78721,TRAVIS,3135067.57751382,10076515.211319,30.28255819,-97.67664602,"(30.28255819, -97.67664602)",0,586M,MM23
299,14-00001758,ARR Dead Animal Collection,Phone,Closed,2014-01-04 09:12:01+00:00,2014-01-03 17:53:01+00:00,2014-01-04 09:12:02+00:00,2014-01-04 09:12:01+00:00,"7200 CAMERON RD, AUSTIN, TX",7200,CAMERON,AUSTIN,78752,TRAVIS,3129728.75797639,10092224.0935527,30.32608854,-97.69237395,"(30.32608854, -97.69237395)",0,556B,ML27
300,14-00001759,ARR Dead Animal Collection,Phone,Closed,2014-01-04 09:16:01+00:00,2014-01-03 17:55:29+00:00,2014-01-04 09:16:01+00:00,2014-01-04 09:16:01+00:00,"7311 CAMERON RD, AUSTIN, TX",7311,CAMERON,AUSTIN,78752,TRAVIS,3130253.98999999,10093017.47,30.3282351,-97.69064993,"(30.3282351, -97.69064993)",0,556B,ML27
301,14-00001780,ARR Dead Animal Collection,Phone,Closed,2014-01-04 09:38:15+00:00,2014-01-03 18:30:13+00:00,2014-01-04 09:38:16+00:00,2014-01-04 09:38:15+00:00,"500 VFW RD, AUSTIN, TX",500,VFW,AUSTIN,78753,TRAVIS,3136673.65455155,10116241.923165,30.39165393,-97.66854452,"(30.39165393, -97.66854452)",0,496H,MM33
302,14-00001528,Loose Dog,Phone,Closed,2014-01-04 09:53:40+00:00,2014-01-03 11:37:16+00:00,2014-01-04 08:55:37+00:00,2014-01-04 09:53:40+00:00,"209 E PHEASANT DR, AUSTIN, TX",209,PHEASANT,AUSTIN,78753,TRAVIS,3130311.12108938,10106209.0952324,30.36449286,-97.68947523,"(30.36449286, -97.68947523)",0,526B,ML30
303,14-00001713,ARR Dead Animal Collection,Phone,Closed,2014-01-04 10:18:42+00:00,2014-01-03 16:34:35+00:00,2014-01-04 10:18:42+00:00,2014-01-04 10:18:42+00:00,"2410 LA CASA DR, AUSTIN, TX",2410,LA CASA,AUSTIN,78704,TRAVIS,3101775.87981208,10063789.1067302,30.24971838,-97.78301529,"(30.24971838, -97.78301529)",0,614J,MG20
304,14-00001458,Loose Dog,Phone,Closed,2014-01-04 10:28:43+00:00,2014-01-03 10:00:46+00:00,2014-01-04 09:30:40+00:00,2014-01-04 10:28:43+00:00,"300 HACKBERRY LN, AUSTIN, TX",300,HACKBERRY,AUSTIN,78753,TRAVIS,3129270.58179103,10104394.8170722,30.35957367,-97.69291021,"(30.35957367, -97.69291021)",0,526F,ML30
305,14-00001927,ARR Dead Animal Collection,Phone,Closed,2014-01-04 10:35:12+00:00,2014-01-04 04:19:43+00:00,2014-01-04 10:35:13+00:00,2014-01-04 10:35:12+00:00,"3000 S 1ST ST, AUSTIN, TX",3000,1ST,AUSTIN,78704,TRAVIS,3107891.19174869,10058675.4993974,30.23527491,-97.76402691,"(30.23527491, -97.76402691)",0,614U,MH19
306,14-00001534,Animal Control - Assistance Request,Phone,Closed,2014-01-04 10:38:44+00:00,2014-01-03 11:47:37+00:00,2014-01-04 09:40:41+00:00,2014-01-04 10:38:44+00:00,"12913 NOCHE CLARA DR, AUSTIN, TX",12913,NOCHE CLARA,AUSTIN,78617,TRAVIS,3153655.60005566,10035201.4683339,30.1677625,-97.62096517,"(30.1677625, -97.62096517)",0,678S,MQ13
307,14-00001686,ARR Dead Animal Collection,Phone,Closed,2014-01-04 10:39:06+00:00,2014-01-03 15:47:02+00:00,2014-01-04 10:39:07+00:00,2014-01-04 10:39:06+00:00,"5812 BUCKPASSER CV, AUSTIN, TX",5812,BUCKPASSER,AUSTIN,78746,TRAVIS,3095056.49103609,10093870.3147661,30.33282987,-97.80212291,"(30.33282987, -97.80212291)",0,523Z,MF28
308,14-00002000,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-04 10:46:53+00:00,2014-01-04 10:36:53+00:00,2014-01-04 10:46:54+00:00,2014-01-04 10:46:53+00:00,"1000 MORROW ST, AUSTIN, TX",1000,MORROW,AUSTIN,78757,TRAVIS,3121714.13723099,10098969.0768449,30.34515004,-97.7172671,"(30.34515004, -97.7172671)",0,525R,MK29
309,14-00001575,Loose Dog,Phone,Closed,2014-01-04 10:58:46+00:00,2014-01-03 12:58:51+00:00,2014-01-04 10:00:42+00:00,2014-01-04 10:58:46+00:00,"11716 GEMMER ST, AUSTIN, TX",11716,GEMMER,AUSTIN,78617,TRAVIS,3145779.28457012,10031821.383941,30.15899701,-97.64613988,"(30.15899701, -97.64613988)",0,677X,MN13
310,14-00001940,ARR Dead Animal Collection,Phone,Closed,2014-01-04 11:06:51+00:00,2014-01-04 08:11:15+00:00,2014-01-04 11:06:52+00:00,2014-01-04 11:06:51+00:00,"7904 KESWICK DR, AUSTIN, TX",7904,KESWICK,AUSTIN,78745,TRAVIS,3090779.66011138,10044137.8405109,30.19638781,-97.81923855,"(30.19638781, -97.81923855)",0,643X,ME16
311,14-00001744,Animal - Proper Care,Phone,Closed,2014-01-04 11:13:48+00:00,2014-01-03 17:19:39+00:00,2014-01-04 10:15:44+00:00,2014-01-04 11:13:48+00:00,"6600 ED BLUESTEIN BLVD SB 731, AUSTIN, TX",6600,ED BLUESTEIN BLVD,AUSTIN,78723,TRAVIS,3139770.25135566,10085163.6592575,30.30602141,-97.66109347,"(30.30602141, -97.66109347)",0,557S,MN25
312,14-00001781,ARR Dead Animal Collection,Phone,Closed,2014-01-04 11:23:40+00:00,2014-01-03 18:30:55+00:00,2014-01-04 11:23:40+00:00,2014-01-04 11:23:40+00:00,"2110 W SLAUGHTER LN, AUSTIN, TX",2110,SLAUGHTER,AUSTIN,78748,TRAVIS,3088554.39672022,10035941.2885018,30.1739946,-97.82686495,"(30.1739946, -97.82686495)",0,673N,ME14
313,14-00001969,Loose Dog,Phone,Closed,2014-01-04 11:28:48+00:00,2014-01-04 09:24:20+00:00,2014-01-04 10:30:45+00:00,2014-01-04 11:28:48+00:00,"8004 HOOD CIR, AUSTIN, TX",8004,HOOD,AUSTIN,78745,TRAVIS,3092558.44875688,10042821.4336188,30.19265853,-97.81370395,"(30.19265853, -97.81370395)",0,643X,ME16
314,14-00001985,Loose Dog,Phone,Closed,2014-01-04 11:38:53+00:00,2014-01-04 10:01:05+00:00,2014-01-04 10:40:49+00:00,2014-01-04 11:38:53+00:00,"900 BROKEN FEATHER TRL 2, PFLUGERVILLE, TX",900,BROKEN FEATHER,PFLUGERVILLE,78660,TRAVIS,3145134.74546946,10132734.4372982,30.43642856,-97.64044998,"(30.43642856, -97.64044998)",0,467C,MP36
315,14-00001629,Loose Dog,Phone,Closed,2014-01-04 11:38:55+00:00,2014-01-03 14:13:26+00:00,2014-01-04 10:40:51+00:00,2014-01-04 11:38:55+00:00,"4400 AVENUE G, AUSTIN, TX",4400,AVENUE G,AUSTIN,78751,TRAVIS,3118895.95625003,10084922.025625,30.30671878,-97.727242,"(30.30671878, -97.727242)",0,555U,MK25
316,14-00002038,Sign - Traffic Sign Emergency,Phone,Closed,2014-01-04 11:38:57+00:00,2014-01-04 11:26:36+00:00,2014-01-04 11:38:58+00:00,2014-01-04 11:38:57+00:00,"W 22ND ST & LONGVIEW ST, AUSTIN, TX",,W 22ND ST & LONGVIEW ST,AUSTIN,78705,TRAVIS,3111518.25,10077111.0,30.28572047,-97.75118965,"(30.28572047, -97.75118965)",0,584H,MH24
317,14-00002068,Loud Music,Phone,Closed,2014-01-04 12:04:39+00:00,2014-01-04 12:04:39+00:00,2014-01-04 12:04:39+00:00,2014-01-04 12:04:39+00:00,"1500 S PLEASANT VALLEY RD, AUSTIN, TX",1500,PLEASANT VALLEY,AUSTIN,78741,TRAVIS,3121861.17808568,10060251.8187383,30.2387132,-97.71968466,"(30.2387132, -97.71968466)",0,615Q,MK20
318,14-00000197,Dangerous/Vicious Dog Investigation,Phone,Closed,2014-01-04 12:18:52+00:00,2014-01-01 01:45:50+00:00,2014-01-04 11:20:48+00:00,2014-01-04 12:18:52+00:00,"4507 KNAP HOLW, AUSTIN, TX",4507,KNAP,AUSTIN,78731,TRAVIS,3102607.36012251,10099724.3223682,30.3484472,-97.77776831,"(30.3484472, -97.77776831)",0,524P,MG29
319,14-00002076,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-04 12:25:36+00:00,2014-01-04 12:12:59+00:00,2014-01-04 12:25:37+00:00,2014-01-04 12:25:36+00:00,"5006 WOODROW AVE, AUSTIN, TX",5006,WOODROW,AUSTIN,78756,TRAVIS,3115477.77954077,10090179.6418024,30.32139088,-97.73768229,"(30.32139088, -97.73768229)",0,555F,MJ27
320,14-00001994,Found Animal - Pick Up,Phone,Closed,2014-01-04 12:28:53+00:00,2014-01-04 10:26:54+00:00,2014-01-04 11:30:49+00:00,2014-01-04 12:28:53+00:00,"11920 NATURES BND, AUSTIN, TX",11920,NATURES,AUSTIN,78753,TRAVIS,3136959.32159889,10115922.4218547,30.39075687,-97.667663,"(30.39075687, -97.667663)",0,496M,MM32
321,14-00002028,Animal Control - Assistance Request,Phone,Closed,2014-01-04 12:28:54+00:00,2014-01-04 11:12:10+00:00,2014-01-04 11:30:51+00:00,2014-01-04 12:28:54+00:00,"11920 NATURES BND, AUSTIN, TX",11920,NATURES,AUSTIN,78753,TRAVIS,3136959.32159889,10115922.4218547,30.39075687,-97.667663,"(30.39075687, -97.667663)",0,496M,MM32
322,14-00001955,Loose Dog,Phone,Closed,2014-01-04 13:08:55+00:00,2014-01-04 08:54:35+00:00,2014-01-04 12:10:52+00:00,2014-01-04 13:08:55+00:00,"6419 MARR CV, AUSTIN, TX",6419,MARR,AUSTIN,78724,TRAVIS,3147813.95999999,10080127.98,30.29164563,-97.63599808,"(30.29164563, -97.63599808)",0,587C,MP24
323,14-00002110,Loud Music,Phone,Closed,2014-01-04 13:09:58+00:00,2014-01-04 13:09:58+00:00,2014-01-04 13:09:58+00:00,2014-01-04 13:09:58+00:00,"5002 BLUE SPRUCE CIR, AUSTIN, TX",5002,BLUE SPRUCE,AUSTIN,78723,TRAVIS,3132088.60714635,10081716.3141668,30.29705031,-97.68568899,"(30.29705031, -97.68568899)",0,586C,MM24
324,14-00001683,Loose Dog,Phone,Closed,2014-01-04 13:28:59+00:00,2014-01-03 15:45:03+00:00,2014-01-04 12:30:56+00:00,2014-01-04 13:28:59+00:00,"2614 ALCOTT LN, AUSTIN, TX",2614,ALCOTT,AUSTIN,78748,TRAVIS,3085683.09315217,10035881.7803237,30.17400857,-97.83595336,"(30.17400857, -97.83595336)",0,672R,MD14
325,14-00001993,Animal Control - Assistance Request,Phone,Closed,2014-01-04 13:43:58+00:00,2014-01-04 10:20:10+00:00,2014-01-04 12:45:54+00:00,2014-01-04 13:43:58+00:00,"E 9TH ST & SAN SABA ST, AUSTIN, TX",,E 9TH ST & SAN SABA ST,AUSTIN,78702,TRAVIS,3122531.75,10069381.0,30.2637644,-97.71688184,"(30.2637644, -97.71688184)",0,585Z,MK22
326,14-00001602,Animal Control - Assistance Request,Phone,Closed,2014-01-04 13:48:58+00:00,2014-01-03 13:41:46+00:00,2014-01-04 12:50:55+00:00,2014-01-04 13:48:58+00:00,"2125 O CALLAHAN DR, AUSTIN, TX",2125,O CALLAHAN,AUSTIN,78748,TRAVIS,3083511.2129525,10026090.1018952,30.14722633,-97.84351822,"(30.14722633, -97.84351822)",0,702H,MD12
327,14-00001600,Loose Dog,Phone,Closed,2014-01-04 13:49:00+00:00,2014-01-03 13:38:27+00:00,2014-01-04 12:50:56+00:00,2014-01-04 13:49:00+00:00,"2125 O CALLAHAN DR, AUSTIN, TX",2125,O CALLAHAN,AUSTIN,78748,TRAVIS,3083511.2129525,10026090.1018952,30.14722633,-97.84351822,"(30.14722633, -97.84351822)",0,702H,MD12
328,14-00001495,Loose Dog,Phone,Closed,2014-01-04 13:53:59+00:00,2014-01-03 10:42:33+00:00,2014-01-04 12:55:56+00:00,2014-01-04 13:53:59+00:00,"9322 LIGHTWOOD LOOP, AUSTIN, TX",9322,LIGHTWOOD,AUSTIN,78748,TRAVIS,3083962.008738,10041489.6473772,30.18953004,-97.84100093,"(30.18953004, -97.84100093)",0,672D,MD15
329,14-00000467,Injured / Sick Animal,Phone,Closed,2014-01-04 14:04:00+00:00,2014-01-01 17:26:02+00:00,2014-01-04 13:05:56+00:00,2014-01-04 14:04:00+00:00,"10815 BRADSHAW RD, AUSTIN, TX",10815,BRADSHAW,AUSTIN,78747,TRAVIS,3105107.68728951,10022033.8512496,30.13472919,-97.77550647,"(30.13472919, -97.77550647)",0,704P,MG11
330,14-00002136,Traffic Signal - Maintenance,Phone,Closed,2014-01-04 14:11:50+00:00,2014-01-04 13:44:35+00:00,2014-01-04 14:11:50+00:00,2014-01-04 14:11:50+00:00,"W PARMER LN &N IH 35 SVRD NB, AUSTIN, TX",,W PARMER LN &N IH 35 SVRD NB,AUSTIN,78753,,3134827.08,10122094.5,30.40786311,-97.67395594,"(30.40786311, -97.67395594)",0,466Z,MM34
331,14-00001650,Loose Dog,Phone,Closed,2014-01-04 14:14:00+00:00,2014-01-03 14:50:34+00:00,2014-01-04 13:15:57+00:00,2014-01-04 14:14:00+00:00,"LOS INDIOS TRL & MC NEIL DR, AUSTIN, TX",,LOS INDIOS TRL & MC NEIL DR,AUSTIN,78729,WILLIAMSON,3107304.17,10132179.96,30.43736609,-97.76050242,"(30.43736609, -97.76050242)",0,464D,MH36
332,14-00001634,Loose Dog,Phone,Closed,2014-01-04 14:19:01+00:00,2014-01-03 14:19:39+00:00,2014-01-04 13:20:57+00:00,2014-01-04 14:19:01+00:00,"NORTH BLUFF DR &E WILLIAM CANNON DR, AUSTIN, TX",,NORTH BLUFF DR &E WILLIAM CANNON DR,AUSTIN,78745,TRAVIS,3105865.67,10042483.74,30.19089466,-97.77161982,"(30.19089466, -97.77161982)",0,674B,MG15
333,14-00001051,Loose Dog,Phone,Closed,2014-01-04 14:19:03+00:00,2014-01-02 15:51:40+00:00,2014-01-04 13:21:00+00:00,2014-01-04 14:19:03+00:00,"POND SPRINGS RD & CAHILL DR, AUSTIN, TX",,POND SPRINGS RD & CAHILL DR,AUSTIN,78729,WILLIAMSON,3102434.16,10134257.53,30.44338584,-97.77580043,"(30.44338584, -97.77580043)",0,434X,MG37
334,14-00001104,Loose Dog,Phone,Closed,2014-01-04 14:39:02+00:00,2014-01-02 16:39:29+00:00,2014-01-04 13:40:58+00:00,2014-01-04 14:39:02+00:00,"ONION CREEK DR &S PLEASANT VALLEY RD, AUSTIN, TX",,ONION CREEK DR &S PLEASANT VALLEY RD,AUSTIN,78744,TRAVIS,3111853.79000001,10035310.92,30.17079727,-97.75319825,"(30.17079727, -97.75319825)",0,674R,MH14
335,14-00002116,Injured / Sick Animal,Phone,Closed,2014-01-04 14:39:04+00:00,2014-01-04 13:13:08+00:00,2014-01-04 13:41:01+00:00,2014-01-04 14:39:04+00:00,"2300 WESTROCK DR, AUSTIN, TX",2300,WESTROCK,AUSTIN,78704,TRAVIS,3101090.27545025,10060788.0694944,30.24151213,-97.78540375,"(30.24151213, -97.78540375)",0,614N,MG20
336,14-00000878,Loose Dog,Phone,Closed,2014-01-04 14:54:10+00:00,2014-01-02 12:35:17+00:00,2014-01-04 13:56:07+00:00,2014-01-04 14:54:10+00:00,"2508 E RIVERSIDE DR, AUSTIN, TX",2508,RIVERSIDE,AUSTIN,78741,TRAVIS,3120644.28475391,10058833.3475503,30.23489262,-97.7236425,"(30.23489262, -97.7236425)",0,615U,MK19
